Shop,Game,Bet Slips,First Slip Issued,Last Slip Issued,Currency,Paid In,Withholding Tax,Paid Out,Gross Win,GW Margin %,Winnings - Unpaid,Net Win,Net Win Margin %
Pretoria,Multi-games,1438,2024/10/01 09:32,2024/10/28 19:33,ZAR,38483.62,0,-34936.98,3546.64,9.22,0.0,3546.64,9.22
Pretoria,Lucky #1 (4min),1564,2024/10/01 08:46,2024/10/28 20:45,ZAR,59998.74,0,-46310.19,13688.55,22.81,0.0,13688.55,22.81
Pretoria,Keno - Big 20,4611,2024/10/01 09:43,2024/10/28 18:49,ZAR,38230.91,0,-31702.05,6528.86,17.08,102.04,6426.82,16.81
Pretoria,Numbers,54328,2024/10/01 07:33,2024/10/28 20:22,ZAR,1208835.86,0,-822605.85,386230.01,31.95,0.0,386230.01,31.95
Pretoria,SIS 15s & 39s,112,2024/10/01 07:56,2024/10/28 20:44,ZAR,1745.98,0,-1251.03,494.95,28.35,0.0,494.95,28.35
Pretoria,BetGames Lucky 5,1404,2024/10/01 09:46,2024/10/28 21:39,ZAR,28886.45,0,-27232.87,1653.58,5.72,0.0,1653.58,5.72
Pretoria,BetGames Lucky 6,4077,2024/10/01 09:32,2024/10/28 21:59,ZAR,57138.9,0,-54104.37,3034.53,5.31,0.0,3034.53,5.31
Pretoria,BetGames Lucky 7,1339,2024/10/01 07:44,2024/10/28 21:38,ZAR,11942.26,0,-7924.03,4018.23,33.65,0.0,4018.23,33.65
Pretoria,Horse Racing,2858,2024/10/01 06:10,2024/10/28 19:18,ZAR,113754.04,0,-74633.06,39120.98,34.39,0.0,39120.98,34.39
Pretoria,1904,1717,2024/10/01 07:22,2024/10/28 19:31,ZAR,17420.98,0,-15520.84,1900.14,10.91,0.0,1900.14,10.91
Pretoria,1906,3073,2024/10/01 09:36,2024/10/28 18:13,ZAR,31246.33,0,-23948.96,7297.37,23.35,0.0,7297.37,23.35
Pretoria,Live,3835,2024/10/01 06:20,2024/10/28 18:43,ZAR,81173.17,0,-64206.64,16966.53,20.9,0.0,16966.53,20.9
Pretoria,Prematch,1577,2024/10/01 06:35,2024/10/28 19:55,ZAR,44750.64,0,-36663.77,8086.87,18.07,44.8,8042.07,17.97
Randburg,Multi-games,2944,2024/10/01 07:49,2024/10/28 18:39,ZAR,64702.18,0,-46103.1,18599.08,28.75,0.0,18599.08,28.75
Randburg,Lucky #1 (4min),2947,2024/10/01 07:13,2024/10/28 19:53,ZAR,60455.84,0,-51760.79,8695.05,14.38,0.0,8695.05,14.38
Randburg,Keno - Big 20,3254,2024/10/01 07:54,2024/10/28 20:50,ZAR,57902.11,0,-44560.78,13341.33,23.04,0.0,13341.33,23.04
Randburg,Numbers,120938,2024/10/01 08:20,2024/10/28 21:41,ZAR,1515168.59,0,-1352910.22,162258.37,10.71,0.0,162258.37,10.71
Randburg,SIS 15s & 39s,2461,2024/10/01 09:28,2024/10/28 18:44,ZAR,29206.1,0,-20922.37,8283.73,28.36,0.0,8283.73,28.36
Randburg,BetGames Lucky 5,426,2024/10/01 07:54,2024/10/28 18:49,ZAR,4173.1,0,-3513.48,659.62,15.81,12.89,646.73,15.5
Randburg,BetGames Lucky 6,4588,2024/10/01 09:56,2024/10/28 20:31,ZAR,78173.29,0,-72692.48,5480.81,7.01,0.0,5480.81,7.01
Randburg,BetGames Lucky 7,2308,2024/10/01 07:50,2024/10/28 19:31,ZAR,65968.53,0,-46410.6,19557.93,29.65,0.0,19557.93,29.65
Randburg,Horse Racing,818,2024/10/01 09:55,2024/10/28 18:16,ZAR,29482.81,0,-24003.26,5479.55,18.59,0.0,5479.55,18.59
Randburg,1904,3343,2024/10/01 08:47,2024/10/28 20:36,ZAR,100038.12,0,-72162.79,27875.33,27.86,0.0,27875.33,27.86
Randburg,1906,4484,2024/10/01 09:11,2024/10/28 18:58,ZAR,58095.14,0,-49412.18,8682.96,14.95,0.0,8682.96,14.95
Randburg,Live,1734,2024/10/01 06:10,2024/10/28 20:12,ZAR,11406.05,0,-10725.26,680.79,5.97,0.0,680.79,5.97
Randburg,Prematch,234,2024/10/01 09:22,2024/10/28 19:54,ZAR,9165.65,0,-8459.56,706.09,7.7,0.0,706.09,7.7
White River,Multi-games,1497,2024/10/01 09:41,2024/10/28 20:55,ZAR,42211.92,0,-36069.73,6142.19,14.55,0.0,6142.19,14.55
White River,Lucky #1 (4min),4006,2024/10/01 07:22,2024/10/28 20:12,ZAR,52833.38,0,-37105.23,15728.15,29.77,200.93,15527.22,29.39
White River,Keno - Big 20,380,2024/10/01 07:56,2024/10/28 21:41,ZAR,13482.88,0,-10842.92,2639.96,19.58,0.0,2639.96,19.58
White River,Numbers,135801,2024/10/01 06:18,2024/10/28 20:12,ZAR,2646957.25,0,-1837947.97,809009.28,30.56,0.0,809009.28,30.56
White River,SIS 15s & 39s,4608,2024/10/01 06:28,2024/10/28 18:32,ZAR,82584.88,0,-70904.34,11680.54,14.14,28.73,11651.81,14.11
White River,BetGames Lucky 5,299,2024/10/01 08:33,2024/10/28 20:22,ZAR,10112.21,0,-9133.93,978.28,9.67,0.0,978.28,9.67
White River,BetGames Lucky 6,4892,2024/10/01 06:55,2024/10/28 18:38,ZAR,113752.32,0,-77267.32,36485.0,32.07,0.0,36485.0,32.07
White River,BetGames Lucky 7,1465,2024/10/01 07:16,2024/10/28 20:18,ZAR,26234.0,0,-19526.79,6707.21,25.57,0.0,6707.21,25.57
White River,Horse Racing,4253,2024/10/01 09:58,2024/10/28 20:37,ZAR,99021.41,0,-71813.14,27208.27,27.48,0.0,27208.27,27.48
White River,1904,220,2024/10/01 08:48,2024/10/28 20:10,ZAR,3083.04,0,-2668.85,414.19,13.43,0.0,414.19,13.43
White River,1906,4429,2024/10/01 08:22,2024/10/28 21:36,ZAR,43456.87,0,-31330.66,12126.21,27.9,0.0,12126.21,27.9
White River,Live,4281,2024/10/01 08:19,2024/10/28 19:39,ZAR,103101.68,0,-67942.61,35159.07,34.1,0.0,35159.07,34.1
White River,Prematch,3858,2024/10/01 07:17,2024/10/28 18:25,ZAR,146209.64,0,-119841.17,26368.47,18.03,0.0,26368.47,18.03
Malvern,Multi-games,3406,2024/11/01 09:31,2024/11/28 21:44,ZAR,70874.91,0,-50547.88,20327.03,28.68,0.0,20327.03,28.68
Malvern,Lucky #1 (4min),1818,2024/11/01 06:57,2024/11/28 18:32,ZAR,24384.85,0,-21776.92,2607.93,10.69,0.0,2607.93,10.69
Malvern,Keno - Big 20,3091,2024/11/01 08:28,2024/11/28 19:38,ZAR,81560.23,0,-63943.44,17616.79,21.6,102.35,17514.44,21.47
Malvern,Numbers,118857,2024/11/01 07:57,2024/11/28 20:45,ZAR,4607475.77,0,-3628562.86,978912.91,21.25,19365.49,959547.42,20.83
Malvern,SIS 15s & 39s,1111,2024/11/01 09:35,2024/11/28 20:36,ZAR,8391.34,0,-7360.78,1030.56,12.28,20.61,1009.95,12.04
Malvern,BetGames Lucky 5,1658,2024/11/01 09:26,2024/11/28 19:22,ZAR,65472.1,0,-55128.59,10343.51,15.8,0.0,10343.51,15.8
Malvern,BetGames Lucky 6,274,2024/11/01 09:25,2024/11/28 21:49,ZAR,4845.12,0,-3427.76,1417.36,29.25,0.0,1417.36,29.25
Malvern,BetGames Lucky 7,3955,2024/11/01 07:38,2024/11/28 18:45,ZAR,127840.98,0,-93747.15,34093.83,26.67,0.0,34093.83,26.67
Malvern,Horse Racing,691,2024/11/01 07:19,2024/11/28 20:14,ZAR,20732.98,0,-14263.49,6469.49,31.2,0.0,6469.49,31.2
Malvern,1904,4126,2024/11/01 07:19,2024/11/28 21:46,ZAR,63920.19,0,-59946.81,3973.38,6.22,0.0,3973.38,6.22
Malvern,1906,1176,2024/11/01 09:53,2024/11/28 21:13,ZAR,24442.76,0,-22404.09,2038.67,8.34,38.53,2000.14,8.18
Malvern,Live,3831,2024/11/01 08:14,2024/11/28 20:21,ZAR,42932.82,0,-36417.48,6515.34,15.18,55.73,6459.61,15.05
Malvern,Prematch,4555,2024/11/01 09:10,2024/11/28 18:25,ZAR,70488.58,0,-52326.33,18162.25,25.77,0.0,18162.25,25.77
Potchefstroom,Multi-games,3853,2024/11/01 09:36,2024/11/28 21:42,ZAR,81963.03,0,-59282.38,22680.65,27.67,0.0,22680.65,27.67
Potchefstroom,Lucky #1 (4min),3793,2024/11/01 06:50,2024/11/28 21:23,ZAR,78400.36,0,-53811.31,24589.05,31.36,0.0,24589.05,31.36
Potchefstroom,Keno - Big 20,1642,2024/11/01 07:20,2024/11/28 19:10,ZAR,26845.29,0,-23222.93,3622.36,13.49,0.0,3622.36,13.49
Potchefstroom,Numbers,45906,2024/11/01 09:50,2024/11/28 21:39,ZAR,302702.53,0,-205502.3,97200.23,32.11,0.0,97200.23,32.11
Potchefstroom,SIS 15s & 39s,4747,2024/11/01 09:19,2024/11/28 18:18,ZAR,26430.58,0,-22861.0,3569.58,13.51,8.79,3560.79,13.47
Potchefstroom,BetGames Lucky 5,1714,2024/11/01 07:25,2024/11/28 19:46,ZAR,52466.19,0,-44197.74,8268.45,15.76,0.0,8268.45,15.76
Potchefstroom,BetGames Lucky 6,655,2024/11/01 08:39,2024/11/28 20:21,ZAR,12825.83,0,-9284.21,3541.62,27.61,0.0,3541.62,27.61
Potchefstroom,BetGames Lucky 7,2479,2024/11/01 06:43,2024/11/28 21:55,ZAR,90781.13,0,-73666.76,17114.37,18.85,0.0,17114.37,18.85
Potchefstroom,Horse Racing,2112,2024/11/01 09:41,2024/11/28 19:12,ZAR,71667.47,0,-65857.36,5810.11,8.11,0.0,5810.11,8.11
Potchefstroom,1904,1470,2024/11/01 09:54,2024/11/28 20:37,ZAR,51238.5,0,-45126.01,6112.49,11.93,0.0,6112.49,11.93
Potchefstroom,1906,763,2024/11/01 07:54,2024/11/28 18:49,ZAR,9142.26,0,-6328.1,2814.16,30.78,0.0,2814.16,30.78
Potchefstroom,Live,4854,2024/11/01 09:12,2024/11/28 21:25,ZAR,109744.64,0,-104162.18,5582.46,5.09,0.0,5582.46,5.09
Potchefstroom,Prematch,1160,2024/11/01 07:11,2024/11/28 19:13,ZAR,13416.57,0,-11395.18,2021.39,15.07,0.0,2021.39,15.07
Pretoria,Multi-games,2466,2024/11/01 06:19,2024/11/28 21:14,ZAR,16029.24,0,-14481.02,1548.22,9.66,0.0,1548.22,9.66
Pretoria,Lucky #1 (4min),3514,2024/11/01 07:17,2024/11/28 19:15,ZAR,70397.77,0,-53927.68,16470.09,23.4,0.0,16470.09,23.4
Pretoria,Keno - Big 20,3412,2024/11/01 06:32,2024/11/28 20:45,ZAR,54128.8,0,-49320.58,4808.22,8.88,0.0,4808.22,8.88
Pretoria,Numbers,58679,2024/11/01 08:26,2024/11/28 18:48,ZAR,1629428.14,0,-1313568.53,315859.61,19.38,0.0,315859.61,19.38
Pretoria,SIS 15s & 39s,256,2024/11/01 07:51,2024/11/28 21:57,ZAR,8814.1,0,-8278.32,535.78,6.08,0.0,535.78,6.08
Pretoria,BetGames Lucky 5,4665,2024/11/01 09:17,2024/11/28 21:20,ZAR,31413.38,0,-21294.63,10118.75,32.21,0.0,10118.75,32.21
Pretoria,BetGames Lucky 6,2444,2024/11/01 07:58,2024/11/28 20:43,ZAR,51687.78,0,-39537.36,12150.42,23.51,0.0,12150.42,23.51
Pretoria,BetGames Lucky 7,2726,2024/11/01 09:56,2024/11/28 21:26,ZAR,23262.8,0,-15874.04,7388.76,31.76,0.0,7388.76,31.76
Pretoria,Horse Racing,279,2024/11/01 06:43,2024/11/28 20:48,ZAR,2657.91,0,-2247.95,409.96,15.42,3.0,406.96,15.31
Pretoria,1904,2996,2024/11/01 07:24,2024/11/28 21:35,ZAR,27819.93,0,-21660.86,6159.07,22.14,0.0,6159.07,22.14
Pretoria,1906,989,2024/11/01 09:37,2024/11/28 21:37,ZAR,22011.44,0,-17606.08,4405.36,20.01,0.0,4405.36,20.01
Pretoria,Live,4895,2024/11/01 08:22,2024/11/28 19:27,ZAR,193001.93,0,-150646.27,42355.66,21.95,461.85,41893.81,21.71
Pretoria,Prematch,4474,2024/11/01 07:52,2024/11/28 20:21,ZAR,55183.81,0,-42190.69,12993.12,23.55,0.0,12993.12,23.55
Randburg,Multi-games,3816,2024/11/01 08:10,2024/11/28 18:30,ZAR,58632.25,0,-42937.75,15694.5,26.77,0.0,15694.5,26.77
Randburg,Lucky #1 (4min),1567,2024/11/01 07:56,2024/11/28 19:16,ZAR,57848.04,0,-53016.7,4831.34,8.35,0.0,4831.34,8.35
Randburg,Keno - Big 20,2665,2024/11/01 09:19,2024/11/28 18:31,ZAR,16978.9,0,-12984.74,3994.16,23.52,0.0,3994.16,23.52
Randburg,Numbers,75347,2024/11/01 07:20,2024/11/28 20:33,ZAR,629512.59,0,-534966.74,94545.85,15.02,0.0,94545.85,15.02
Randburg,SIS 15s & 39s,306,2024/11/01 09:40,2024/11/28 19:10,ZAR,5999.84,0,-4584.11,1415.73,23.6,0.0,1415.73,23.6
Randburg,BetGames Lucky 5,2918,2024/11/01 09:10,2024/11/28 20:23,ZAR,19077.99,0,-15692.31,3385.68,17.75,0.0,3385.68,17.75
Randburg,BetGames Lucky 6,1904,2024/11/01 07:35,2024/11/28 20:42,ZAR,30064.21,0,-20190.68,9873.53,32.84,0.0,9873.53,32.84
Randburg,BetGames Lucky 7,3015,2024/11/01 09:13,2024/11/28 20:12,ZAR,28197.08,0,-25526.23,2670.85,9.47,0.0,2670.85,9.47
Randburg,Horse Racing,4931,2024/11/01 06:35,2024/11/28 19:54,ZAR,165959.02,0,-135606.5,30352.52,18.29,0.0,30352.52,18.29
Randburg,1904,2872,2024/11/01 06:32,2024/11/28 21:37,ZAR,42631.93,0,-37421.06,5210.87,12.22,95.92,5114.95,12.0
Randburg,1906,1124,2024/11/01 07:15,2024/11/28 20:34,ZAR,6678.6,0,-5608.13,1070.47,16.03,0.0,1070.47,16.03
Randburg,Live,104,2024/11/01 06:52,2024/11/28 18:15,ZAR,1057.3,0,-955.05,102.25,9.67,0.0,102.25,9.67
Randburg,Prematch,971,2024/11/01 07:39,2024/11/28 21:13,ZAR,33809.8,0,-31200.25,2609.55,7.72,0.0,2609.55,7.72
White River,Multi-games,3400,2024/11/01 08:41,2024/11/28 19:32,ZAR,35080.16,0,-24004.87,11075.29,31.57,0.0,11075.29,31.57
White River,Lucky #1 (4min),3279,2024/11/01 08:22,2024/11/28 18:43,ZAR,105936.82,0,-90671.4,15265.42,14.41,0.0,15265.42,14.41
White River,Keno - Big 20,1695,2024/11/01 09:24,2024/11/28 19:40,ZAR,31964.36,0,-27324.66,4639.7,14.52,0.0,4639.7,14.52
White River,Numbers,104763,2024/11/01 09:47,2024/11/28 19:29,ZAR,1688334.75,0,-1237763.83,450570.92,26.69,0.0,450570.92,26.69
White River,SIS 15s & 39s,387,2024/11/01 06:12,2024/11/28 20:35,ZAR,14189.46,0,-11080.79,3108.67,21.91,0.0,3108.67,21.91
White River,BetGames Lucky 5,42,2024/11/01 06:57,2024/11/28 21:54,ZAR,1598.2,0,-1443.92,154.28,9.65,1.05,153.23,9.59
White River,BetGames Lucky 6,3014,2024/11/01 08:43,2024/11/28 20:20,ZAR,41910.67,0,-30086.45,11824.22,28.21,0.0,11824.22,28.21
White River,BetGames Lucky 7,1371,2024/11/01 07:22,2024/11/28 21:37,ZAR,16589.28,0,-15154.05,1435.23,8.65,0.0,1435.23,8.65
White River,Horse Racing,3679,2024/11/01 09:43,2024/11/28 18:29,ZAR,47054.87,0,-32428.03,14626.84,31.08,0.0,14626.84,31.08
White River,1904,1457,2024/11/01 09:37,2024/11/28 20:42,ZAR,36553.17,0,-29119.92,7433.25,20.34,0.0,7433.25,20.34
White River,1906,3891,2024/11/01 06:56,2024/11/28 20:32,ZAR,134943.25,0,-117472.43,17470.82,12.95,224.63,17246.19,12.78
White River,Live,15,2024/11/01 07:54,2024/11/28 19:49,ZAR,578.27,0,-488.54,89.73,15.52,0.0,89.73,15.52
White River,Prematch,2651,2024/11/01 09:17,2024/11/28 20:29,ZAR,85704.95,0,-79327.37,6377.58,7.44,0.0,6377.58,7.44
Malvern,Multi-games,529,2024/12/01 06:58,2024/12/28 21:31,ZAR,9835.78,0,-9038.67,797.11,8.1,0.0,797.11,8.1
Malvern,Lucky #1 (4min),504,2024/12/01 06:19,2024/12/28 18:15,ZAR,11651.14,0,-8922.06,2729.08,23.42,0.0,2729.08,23.42
Malvern,Keno - Big 20,839,2024/12/01 06:19,2024/12/28 18:39,ZAR,6162.45,0,-4611.02,1551.43,25.18,0.0,1551.43,25.18
Malvern,Numbers,147434,2024/12/01 06:59,2024/12/28 19:41,ZAR,5479968.44,0,-3930497.54,1549470.9,28.28,0.0,1549470.9,28.28
Malvern,SIS 15s & 39s,3706,2024/12/01 08:58,2024/12/28 19:16,ZAR,101971.01,0,-83492.48,18478.53,18.12,0.0,18478.53,18.12
Malvern,BetGames Lucky 5,2712,2024/12/01 09:36,2024/12/28 21:51,ZAR,73553.62,0,-60520.77,13032.85,17.72,0.0,13032.85,17.72
Malvern,BetGames Lucky 6,2315,2024/12/01 07:18,2024/12/28 20:32,ZAR,86051.02,0,-76187.59,9863.43,11.46,0.0,9863.43,11.46
Malvern,BetGames Lucky 7,3136,2024/12/01 07:37,2024/12/28 19:32,ZAR,74631.52,0,-51168.58,23462.94,31.44,0.0,23462.94,31.44
Malvern,Horse Racing,2191,2024/12/01 08:11,2024/12/28 21:43,ZAR,29443.06,0,-19497.24,9945.82,33.78,0.0,9945.82,33.78
Malvern,1904,2109,2024/12/01 08:22,2024/12/28 19:42,ZAR,36624.3,0,-25789.38,10834.92,29.58,0.0,10834.92,29.58
Malvern,1906,4864,2024/12/01 06:16,2024/12/28 20:11,ZAR,115034.89,0,-84865.03,30169.86,26.23,0.0,30169.86,26.23
Malvern,Live,2099,2024/12/01 09:39,2024/12/28 21:30,ZAR,68197.0,0,-53591.06,14605.94,21.42,56.91,14549.03,21.33
Malvern,Prematch,860,2024/12/01 09:46,2024/12/28 18:32,ZAR,29147.06,0,-25532.8,3614.26,12.4,0.0,3614.26,12.4
Potchefstroom,Multi-games,829,2024/12/01 08:49,2024/12/28 18:54,ZAR,12608.95,0,-10770.48,1838.47,14.58,0.0,1838.47,14.58
Potchefstroom,Lucky #1 (4min),2267,2024/12/01 07:23,2024/12/28 18:43,ZAR,43521.73,0,-41336.67,2185.06,5.02,0.0,2185.06,5.02
Potchefstroom,Keno - Big 20,3850,2024/12/01 07:40,2024/12/28 19:57,ZAR,106037.86,0,-90010.59,16027.27,15.11,0.0,16027.27,15.11
Potchefstroom,Numbers,86472,2024/12/01 06:21,2024/12/28 21:38,ZAR,602119.63,0,-515248.84,86870.79,14.43,468.83,86401.96,14.35
Potchefstroom,SIS 15s & 39s,4889,2024/12/01 07:54,2024/12/28 20:44,ZAR,107311.58,0,-79082.47,28229.11,26.31,0.0,28229.11,26.31
Potchefstroom,BetGames Lucky 5,4180,2024/12/01 08:47,2024/12/28 18:40,ZAR,108856.35,0,-90809.2,18047.15,16.58,73.92,17973.23,16.51
Potchefstroom,BetGames Lucky 6,440,2024/12/01 08:24,2024/12/28 21:31,ZAR,5464.33,0,-4679.3,785.03,14.37,0.0,785.03,14.37
Potchefstroom,BetGames Lucky 7,349,2024/12/01 09:34,2024/12/28 20:58,ZAR,2977.52,0,-2597.87,379.65,12.75,0.0,379.65,12.75
Potchefstroom,Horse Racing,1671,2024/12/01 07:33,2024/12/28 21:28,ZAR,19298.77,0,-13172.66,6126.11,31.74,0.0,6126.11,31.74
Potchefstroom,1904,157,2024/12/01 08:17,2024/12/28 20:24,ZAR,2783.68,0,-2284.52,499.16,17.93,0.0,499.16,17.93
Potchefstroom,1906,1055,2024/12/01 07:14,2024/12/28 19:28,ZAR,6339.46,0,-4184.78,2154.68,33.99,0.0,2154.68,33.99
Potchefstroom,Live,2525,2024/12/01 09:56,2024/12/28 20:22,ZAR,69342.76,0,-50495.19,18847.57,27.18,0.0,18847.57,27.18
Potchefstroom,Prematch,2111,2024/12/01 06:35,2024/12/28 18:33,ZAR,50602.98,0,-33111.99,17490.99,34.57,330.64,17160.35,33.91
Pretoria,Multi-games,832,2024/12/01 07:44,2024/12/28 19:55,ZAR,16273.77,0,-13446.39,2827.38,17.37,0.0,2827.38,17.37
Pretoria,Lucky #1 (4min),4039,2024/12/01 08:16,2024/12/28 20:41,ZAR,158644.41,0,-139399.38,19245.03,12.13,0.0,19245.03,12.13
Pretoria,Keno - Big 20,1253,2024/12/01 08:52,2024/12/28 21:10,ZAR,31906.44,0,-22180.49,9725.95,30.48,62.74,9663.21,30.29
Pretoria,Numbers,100604,2024/12/01 09:28,2024/12/28 20:34,ZAR,1427931.32,0,-1188573.3,239358.02,16.76,0.0,239358.02,16.76
Pretoria,SIS 15s & 39s,3529,2024/12/01 09:20,2024/12/28 20:45,ZAR,128986.42,0,-92416.03,36570.39,28.35,0.0,36570.39,28.35
Pretoria,BetGames Lucky 5,2060,2024/12/01 09:42,2024/12/28 18:34,ZAR,14299.51,0,-11744.99,2554.52,17.86,0.0,2554.52,17.86
Pretoria,BetGames Lucky 6,596,2024/12/01 09:15,2024/12/28 18:14,ZAR,15708.67,0,-13797.32,1911.35,12.17,36.33,1875.02,11.94
Pretoria,BetGames Lucky 7,1221,2024/12/01 06:47,2024/12/28 18:42,ZAR,32354.61,0,-24171.4,8183.21,25.29,0.0,8183.21,25.29
Pretoria,Horse Racing,204,2024/12/01 08:51,2024/12/28 21:29,ZAR,3582.65,0,-3207.9,374.75,10.46,0.0,374.75,10.46
Pretoria,1904,4894,2024/12/01 06:26,2024/12/28 21:52,ZAR,100980.85,0,-79109.36,21871.49,21.66,0.0,21871.49,21.66
Pretoria,1906,525,2024/12/01 09:19,2024/12/28 19:25,ZAR,15244.38,0,-9937.08,5307.3,34.81,94.43,5212.87,34.2
Pretoria,Live,2208,2024/12/01 09:23,2024/12/28 19:16,ZAR,19852.96,0,-14688.99,5163.97,26.01,0.0,5163.97,26.01
Pretoria,Prematch,1902,2024/12/01 06:20,2024/12/28 19:40,ZAR,48266.54,0,-41560.14,6706.4,13.89,0.0,6706.4,13.89
Randburg,Multi-games,3771,2024/12/01 08:40,2024/12/28 21:38,ZAR,52167.47,0,-48263.46,3904.01,7.48,0.0,3904.01,7.48
Randburg,Lucky #1 (4min),32,2024/12/01 09:51,2024/12/28 20:41,ZAR,781.66,0,-659.14,122.52,15.67,0.0,122.52,15.67
Randburg,Keno - Big 20,1083,2024/12/01 09:16,2024/12/28 19:42,ZAR,13766.71,0,-11362.8,2403.91,17.46,0.0,2403.91,17.46
Randburg,Numbers,45000,2024/12/01 06:31,2024/12/28 19:59,ZAR,309472.76,0,-272940.49,36532.27,11.8,620.84,35911.43,11.6
Randburg,SIS 15s & 39s,1580,2024/12/01 06:48,2024/12/28 21:50,ZAR,15845.2,0,-12565.73,3279.47,20.7,0.0,3279.47,20.7
Randburg,BetGames Lucky 5,2423,2024/12/01 09:35,2024/12/28 21:37,ZAR,59586.57,0,-43676.03,15910.54,26.7,0.0,15910.54,26.7
Randburg,BetGames Lucky 6,4695,2024/12/01 06:32,2024/12/28 20:37,ZAR,168388.33,0,-111783.07,56605.26,33.62,0.0,56605.26,33.62
Randburg,BetGames Lucky 7,4190,2024/12/01 08:40,2024/12/28 18:56,ZAR,87411.48,0,-57737.34,29674.14,33.95,0.0,29674.14,33.95
Randburg,Horse Racing,2689,2024/12/01 06:29,2024/12/28 19:18,ZAR,61213.22,0,-50126.38,11086.84,18.11,0.0,11086.84,18.11
Randburg,1904,2952,2024/12/01 07:56,2024/12/28 19:28,ZAR,92519.83,0,-83189.5,9330.33,10.08,0.0,9330.33,10.08
Randburg,1906,434,2024/12/01 09:21,2024/12/28 20:29,ZAR,6808.11,0,-5423.0,1385.11,20.35,0.0,1385.11,20.35
Randburg,Live,4673,2024/12/01 06:25,2024/12/28 18:11,ZAR,85315.1,0,-57023.06,28292.04,33.16,0.0,28292.04,33.16
Randburg,Prematch,2019,2024/12/01 06:50,2024/12/28 18:53,ZAR,66507.65,0,-44893.97,21613.68,32.5,0.0,21613.68,32.5
White River,Multi-games,98,2024/12/01 06:56,2024/12/28 20:18,ZAR,2104.23,0,-1453.11,651.12,30.94,4.07,647.05,30.75
White River,Lucky #1 (4min),527,2024/12/01 06:37,2024/12/28 20:31,ZAR,17169.29,0,-11260.26,5909.03,34.42,0.0,5909.03,34.42
White River,Keno - Big 20,3096,2024/12/01 09:32,2024/12/28 20:38,ZAR,26634.72,0,-21133.65,5501.07,20.65,0.0,5501.07,20.65
White River,Numbers,7502,2024/12/01 06:16,2024/12/28 19:36,ZAR,51406.94,0,-42641.63,8765.31,17.05,0.0,8765.31,17.05
White River,SIS 15s & 39s,950,2024/12/01 09:15,2024/12/28 19:15,ZAR,22194.28,0,-20004.12,2190.16,9.87,0.0,2190.16,9.87
White River,BetGames Lucky 5,2344,2024/12/01 08:42,2024/12/28 19:19,ZAR,22228.43,0,-17561.11,4667.32,21.0,0.0,4667.32,21.0
White River,BetGames Lucky 6,1660,2024/12/01 07:58,2024/12/28 18:57,ZAR,44695.62,0,-31892.26,12803.36,28.65,0.0,12803.36,28.65
White River,BetGames Lucky 7,4985,2024/12/01 06:39,2024/12/28 19:52,ZAR,176537.52,0,-126269.65,50267.87,28.47,262.91,50004.96,28.33
White River,Horse Racing,1397,2024/12/01 07:12,2024/12/28 19:15,ZAR,32261.57,0,-25910.47,6351.1,19.69,0.0,6351.1,19.69
White River,1904,4902,2024/12/01 09:25,2024/12/28 19:51,ZAR,52363.35,0,-45092.77,7270.58,13.88,0.0,7270.58,13.88
White River,1906,3437,2024/12/01 07:14,2024/12/28 19:18,ZAR,125676.36,0,-99344.22,26332.14,20.95,0.0,26332.14,20.95
White River,Live,4556,2024/12/01 08:55,2024/12/28 18:13,ZAR,118997.03,0,-84105.8,34891.23,29.32,0.0,34891.23,29.32
White River,Prematch,4276,2024/12/01 06:13,2024/12/28 19:26,ZAR,133478.61,0,-99221.45,34257.16,25.66,0.0,34257.16,25.66
Malvern,Multi-games,2307,2025/01/01 06:18,2025/01/28 21:36,ZAR,70453.61,0,-52730.75,17722.86,25.16,0.0,17722.86,25.16
Malvern,Lucky #1 (4min),1855,2025/01/01 06:35,2025/01/28 18:44,ZAR,72086.01,0,-66304.44,5781.57,8.02,0.0,5781.57,8.02
Malvern,Keno - Big 20,1310,2025/01/01 09:53,2025/01/28 19:20,ZAR,15705.93,0,-12100.57,3605.36,22.96,0.0,3605.36,22.96
Malvern,Numbers,15534,2025/01/01 08:52,2025/01/28 18:18,ZAR,477578.58,0,-380439.41,97139.17,20.34,0.0,97139.17,20.34
Malvern,SIS 15s & 39s,1367,2025/01/01 07:32,2025/01/28 20:16,ZAR,43474.05,0,-28635.47,14838.58,34.13,0.0,14838.58,34.13
Malvern,BetGames Lucky 5,4921,2025/01/01 07:23,2025/01/28 21:57,ZAR,100071.51,0,-77300.09,22771.42,22.76,412.86,22358.56,22.34
Malvern,BetGames Lucky 6,637,2025/01/01 07:17,2025/01/28 21:55,ZAR,18207.99,0,-15724.48,2483.51,13.64,0.0,2483.51,13.64
Malvern,BetGames Lucky 7,4914,2025/01/01 08:53,2025/01/28 20:45,ZAR,136110.58,0,-109237.56,26873.02,19.74,0.0,26873.02,19.74
Malvern,Horse Racing,3565,2025/01/01 08:26,2025/01/28 21:18,ZAR,31588.89,0,-29460.15,2128.74,6.74,0.0,2128.74,6.74
Malvern,1904,3520,2025/01/01 08:58,2025/01/28 21:13,ZAR,74754.53,0,-57653.32,17101.21,22.88,0.0,17101.21,22.88
